ID_CONVOCATORIA,NME_CONVOCATORIA,ANO_CONVO,ID_PRODUCTO_PD,NME_CLASE_PD,NME_TIPO_MEDICION_PD,NME_TIPOLOGIA_PD,ID_TIPO_PD_MED,NME_CATEGORIA_PD,FCREACION_PD,NME_PRODUCTO_PD,COD_GRUPO_GR,NME_GRUPO_GR,ID_PERSONA_PD,year
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000533173-41,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,05/01/2013,Síndrome de pterigium múltiple letal: reporte de caso,COL0075219,"Mesa de la Universidad del Valle de Trabajo en Gestacion, Endocrinologia y Reproduccion (MUGER)",0000533173,2013
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001394333-3,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/01/2014,"Valoración clínica y parasitológica del tití gris (Primates: Cebidae: Saguinus leucopus) en dos poblaciones naturales presentes en San Carlos y San Rafael (Antioquia, Colombia)",COL0006723,Genética Molecular (GENMOL),0000000000,2014
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001426276-12,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,10/01/2015,New cases of social parasitism among pseudoscorpions from Colombian populations,COL0041132,"Grupo de Investigación y Pedagogía en Biodiversidad, GIPB",0001426276,2015
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001100815-163,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,03/01/2015,Retrospective distribution of Trypanosoma cruzi I genotypes in Colombia,COL0067469,Grupo de Investigaciones Microbiológicas - UR (GIMUR),0001100815,2015
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000181749-119,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/01/2018,"Plan de vida del resguardo indígena de Yaquivá del municipio de Inzá, Cauca, Colombia, desde la perspectiva de la agroecología",COL0067039,GRUPO DE INVESTIGACIÓN EN AGROECOLOGÍA,0000181749,2018
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001238965-4,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,03/01/2012,"""El cuerpo, la salud y la enfermedad en los esclavos del Nuevo Reino de Granada, siglo XVIII""",COL0015016,"Producción, apropiación y circulación de saberes PROCIRCAS",0001238965,2012
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000231304-444,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/02/2014,"Short-term assessment of the sediment deposition rate and water conditions during a rainy season on La Azufrada coral reef, Gorgona Island, Colombia",COL0060254,Ciencias Oceanográficas,0000231304,2014
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000109851-20,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/01/2010,Occurrence and distribution of sesamoid bones in squamates: a comparative approach,COL0011189,Grupo de estudios en Biodiversidad,0000109851,2010
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000490008-26,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/12/2014,Roadkills give us information about the reproductive biology of the snake Boa constrictor (Linnaeus 1758),COL0024669,Sistemática Biológica,0000490008,2014
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000525839-29,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,04/01/2010,DETECCIÓN DLOS ÁCIDO ALCOHOLRESISTENTES EN BIOPSIAS EMBEBIDASEN PARAFINA EN CASOS DE INFLAMACIÓNGRANULOMATOSA CRÓNICA.,COL0026252,Grupo de Biotecnologia e Infecciones Bacterianas,0000525839,2010
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000028940-14,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/07/2015,Multifunctional T Lymphocytes Generated After Therapy With an Antitumor Gallotanin-Rich Normalized Fraction Are Related to Primary Tumor Size Reduction in a Breast Cancer Model,COL0024463,Inmunobiología y Biología Celular,0000028940,2015
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000184411-298,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/06/2017,Vejez,COL0015722,LIDERAZGO,0000184411,2017
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000030155-19943,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/01/2015,"Subcortical brain volume abnormalities in 2,028 individuals with schizophrenia and 2,540 healthy controls via the ENIGMA Consortium",COL0029147,Grupo de Investigación en Psiquiatría GIPSI,0000030155,2015
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000144550-121,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/11/2018,Simulating and designing small hydrokinetic turbines: A review,COL0009699,Grupo de Investigación en Energías GIEN-UAO,0000144550,2018
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000259799-46,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,05/01/2011,A natural peptide and its variants derived from the processing of infectious pancreatic necrosis virus (IPNV) displaying enhanced antimicrobial activity: a novel alternative for the control of bacterial diseases.,COL0055138,"CHIMA, Grupo de Química Matemática",0000259799,2011
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000955183-88,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/06/2015,Efecto de la carga orgánica de la gallinaza de jaula en el potencial de biometanización,COL0011115,Grupo de INvestigación en TEcnologías de valorización de Residuos y Fuentes Agrícolas e industriales para la Sustentabilidad Energética - INTERFASE,0000955183,2015
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0001440109-112,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,07/01/2011,"Mortalidad por infección VIH/SIDA en Venezuela, 1996-2007",COL0056199,INFECCIÓN E INMUNIDAD,0001440109,2011
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000109851-70,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/08/2018,Living in the Extremes: The Thermal Ecology of Communal Nests of the Highland Andean Lizard Anadia bogotensis (Squamata: Gymnophthalmidae),COL0082814,Morfología y Ecología Evolutiva,0000109851,2018
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000980862-62,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/01/2011,First Colombian Multicentric Newborn Screening for Congenital Toxoplasmosis,COL0070798,CINPE-Centro de Investigación en Neonatología y Pediatría,0000980862,2011
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001149440-110,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,02/01/2015,Wind Power For Hydrogen Production Using A Spiral Electrolyzer,COL0003919,Modelación de Partículas y Procesos,0001149440,2015
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000003159-45,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,08/01/2014,An Unequivocal Normalization-Based Paradigm to Solve Dynamic Economic and Emission Active-Reactive OPF,COL0041992,Desarrollo en Investigación Operativa (DINOP),0000003159,2014
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000199915-115,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/10/2010,Secuencia de disrupción del amnionsindrome de nager en una familia,COL0075533,Genética y Medicina Molecular,0000199915,2010
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000456624-110,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/07/2018,LOS MOOC EN LA EDUCACIÓN SUPERIOR: Un Análisis Comparativo desde la oferta de Universidades Latinoamericanas,COL0007275,"Grupo Educativo de Ciencia Investigación y Tecnología ""GECIT""",0000456624,2018
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000746398-44,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/01/2011,Asociación de los polimorfismos IL-1B-511 e IL-1RN y Helicobacter pylori CagA positivo con cáncer gástrico en una zona de riesgo alto en Colombia,COL0008629,Grupo de Investigación en Biología del Cáncer,0000746398,2011
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000217484-71,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/01/2015,LA CALIDAD DE VIDA PERCIBIDA EN PACIENTES DIABÉTICOS TIPO 2,COL0006106,GRUPO DE INVESTIGACION EN SALUD PUBLICA,0000217484,2015
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000007960-138,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/01/2014,"Chemical composition and bioactivity of Piper auritum and P. multiplinervium essential oils against the flour beetle, Tribolium castaneum (herbst)",COL0015357,Química Ambiental y Computacional,0000007960,2014
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000064505-148,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/06/2014,Quantifying fish species richness and abundance in Amazonian streams: assessment of a multiple gear method suitable for Terra firme stream fish assemblages,COL0069803,Diversidad y conservación de peces dulceacuícolas neotropicales,0000064505,2014
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001457277-23,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/11/2017,Efecto de la suplementación energético-proteica sobre el comportamiento ingestivo diurno de ovinos de pelo colombiano (Ovis aries) en pastoreo,COL0014959,Producción Animal Tropical,0001457277,2017
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001111744-13,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,10/01/2011,Estrategias metodológicas para el análisis de datos textuales: aplicaciones en psicología del consumidor,COL0015286,Psicología del Consumidor,0001111744,2011
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000442577-62,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/10/2012,Actividad acaricida de extractos de lauráceas sobre los ácaros intradomiciliarios Dermatophagoides farinae y Blomia tropicalis,COL0077707,Grupo Integrado de Investigaciones en Química Bioorgánica (InQuiBio),0000442577,2012
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000176354-20,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/04/2013,Prevalencia de sedentarismo y factores asociados en personas entre 18 y 60 años de la ciudad de Tunja,COL0071605,MUEVETE CARIBE,0000176354,2013
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001343913-38,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/04/2017,Molecular diagnosis and phylogeographic analysis of Trypanosomaevansi in dogs (Canis lupus familiaris) suggest an epidemiologicalimportance of this species in Colombia,COL0101348,Grupo de Investigación en Medicina Veterinaria GIVET,0001343913,2017
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000194875-500,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,06/01/2014,Software design to compare Stehfest¿s and Iseger¿s algorithms for Laplacian Inversion in Pressure Well Tests,COL0010181,Grupo de Investigación en Pruebas de Pozos,0000194875,2014
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000009172-19483,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,03/01/2014,"Synthesis and X-ray diffraction data of 2-ethyl-6-(pyridin-4-yl)-7H-indeno[2,1-c]quinoline",COL0019516,Grupo de Investigación en Química Estructural,0000009172,2014
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001356878-61,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/12/2018,TENDENCIAS EN INTERVENCIÓN PSICOLÓGICA Y PSICOTERAPIA EN EL NORTE DE SANTANDER-COLOMBIA,COL0041025,ALTOS ESTUDIOS DE FRONTERA - ALEF,0001356878,2018
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001395035-38,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,09/01/2016,EXPERIENCIAS EMOCIONALES QUE ACOMPAÑAN EL AFRONTAMIENTO DEL ACTO DE CUIDADO EN MUJERES CON EXPERIENCIA DE VIH,COL0145889,ENFISINS,0001395035,2016
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000176842-135,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/10/2016,The Need for Enemies,COL0016532,"Investigación en Historia, Pensamiento y Teoría Económica",0000176842,2016
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001506330-8,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,10/01/2013,Quality appraisal of clinical practice guidelines for the physiotherapy management of patients with respiratory disease,COL0082859,GICAEDS,0001506330,2013
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000044008-860,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/12/2013,Advantages and thermodynamic limitations of the experimental sorption isosteric method,COL0071024,Termodinámica Aplicada y Energías Alternativas,0000044008,2013
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000522597-3,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/12/2012,In vitro antiplasmodial activity of phospholipases A2 and a phospholipase homologue isolated from the venom of the snake Bothrops asper,COL0014476,PROGRAMA DE OFIDISMO / ESCORPIONISMO UNIVERSIDAD DE ANTIOQUIA,0000522597,2012
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000043834-14,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/01/2012,"Low frequency of ertapenem-resistant intra-abdominal isolates of Escherichia coli from Latin America: susceptibility, ESBL-occurrence, and molecular characterisation (SMART 2008-2009)",COL0001413,CIDEIM,0000043834,2012
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000202150-175,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,12/01/2013,Diseño inclusivo: La participación activa de las personas en las soluciones de diseño,COL0020141,"Grupo de Investigación en Diseño ""TALLER 11""",0000202150,2013
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000372781-20,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,05/01/2010,Casimir effect in the nonequilibrium steady state of a quantum spin chain,COL0103781,"Tecnología, Información y Complejidad Cuántica (QuanTIC)",0000372781,2010
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000199575-76,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,12/01/2013,NECESIDADES FORMATIVAS QUE PRESENTAN LOS DOCENTES DE ESCUELA NORMAL FRENTE A LA DIVERSIDAD DEL ALUMNADO Y EL DESARROLLO DE LA INCLUSIÓN EDUCATIVA,COL0076183,HUELLAS PEDAGOGICAS,0000199575,2013
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001257986-133,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,05/01/2014,ADAPTIVE FILTERING IMPLEMENTED OVER TMS320C6713 DSP PLATFORM FOR SYSTEM IDENTIFICATION,COL0036974,Grupo de Investigación y Desarrollo de Ingeniería en Nuevas Tecnologías (GIDINT),0001257986,2014
